id,image_path,question,ground_truth,prediction,correct
894,/home/nips25/vqa/data/result_v3/alcohol/alcohol_12/render_x135_y0_z120.png,"Which task is associated with point[38] in neck?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Bottle with Pouring Target, Fill with Liquid, Grasp Bottle, Grasp Cap, Open Cap, Position Cap on Bottle, Pour Liquid, Upright Bottle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.",Fill with Liquid, Align Bottle with Pouring Target,False
895,/home/nips25/vqa/data/result_v3/kettle/kettle_17/render_x135_y0_z240.png,"Which task is associated with axis[-z] in lid?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Kettle with Cup Opening, Fill with Water, Grasp Kettle, Grasp Lid, Open Lid, Position Lid on Kettle, Pour Liquid, Upright Kettle on the Surface]
Answer strictly from the provided options. Do not add any explanations or additional text.","Open Lid, Grasp Lid", Align Kettle with Cup Opening,False
896,/home/nips25/vqa/data/result_v3/scissors/scissors_12/render_x135_y0_z60.png,"Which task is associated with point[4] in pivot?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Scissors with Material, Align Scissors with Package, Align Scissors with Plant, Execute Cutting Action, Execute Opening Action, Execute Trimming Action, Grasp Scissors]
Answer strictly from the provided options. Do not add any explanations or additional text.","Execute Cutting Action, Execute Trimming Action, Execute Opening Action", Execute Cutting Action,False
897,/home/nips25/vqa/data/result_v3/mug/mug_1/render_x135_y0_z60.png,"Which primitive is related to 'Drink Liquid' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[23][55], axis[+z], axis[-z], point[47][26]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[23][55]," [point[23][55], axis[+z], axis[-z], point[47][26]]",True
898,/home/nips25/vqa/data/result_v3/alcohol/alcohol_10/render_x90_y0_z180.png,"Which primitive is related to 'Upright Bottle on the Surface' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[32], point[25], point[11], point[43]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[32]," [point[32], point[25], point[11], point[43]]",True
899,/home/nips25/vqa/data/result_v3/plate/plate_4/render_x90_y0_z90.png,"What type of primitive is point[13][27] used as in the base section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Approach Axis, Axis,False
900,/home/nips25/vqa/data/result_v3/alcohol/alcohol_14/render_x135_y0_z300.png,"What type of primitive is axis[+z] used as in the neck section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Functional Axis, Axis[+z],False
901,/home/nips25/vqa/data/result_v3/scissors/scissors_1/render_x135_y0_z300.png,"Which primitive is related to 'Cut the Hair' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[18], point[19], point[17], point[14]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[18]," [point[18], point[19], point[17], point[14]]",True
902,/home/nips25/vqa/data/result_v3/scissors/scissors_11/render_x90_y0_z270.png,"Which task is associated with point[4] in blades?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Blades with Paper, Align Tips with Thread, Cut Paper, Grasp Scissors, Open Package, Position Blades on Package, Trim Thread]
Answer strictly from the provided options. Do not add any explanations or additional text.","Align Blades with Paper, Align Tips with Thread, Position Blades on Package", Align Blades with Paper,False
903,/home/nips25/vqa/data/result_v3/kettle/kettle_17/render_x135_y0_z240.png,"Which primitive is related to 'Grasp Kettle' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[+x], axis[+z], point[28][27], point[16][37]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[16][37]," [axis[+z], point[16][37], point[28][27]]",True
904,/home/nips25/vqa/data/result_v3/plate/plate_10/render_x135_y0_z60.png,"What type of primitive is axis[+y] used as in the surface section?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Primary Axis, Functional Axis, Approach Axis, Rotation Axis]
Answer strictly from the provided options. Do not add any explanations or additional text.",Primary Axis, Axis[+y],False
905,/home/nips25/vqa/data/result_v3/plate/plate_3/render_x135_y0_z60.png,"Which task is associated with point[34] in surface?
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[Align Plate with Container, Grasp Plate, Place Food on Plate, Secure Items on Plate]
Answer strictly from the provided options. Do not add any explanations or additional text.",Secure Items on Plate, Align Plate with Container,False
906,/home/nips25/vqa/data/result_v3/kettle/kettle_18/render_x135_y0_z300.png,"Which primitive is related to 'Align Kettle with Cup Opening' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[54], point[49], point[17], point[58]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[54]," [point[54], point[49], point[17], point[58]]",True
907,/home/nips25/vqa/data/result_v3/pan/pan_23/render_x90_y0_z90.png,"Which primitive is related to 'Align Pan for Flipping' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[3], point[1], point[10], point[2]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[10]," [point[3], point[1], point[10], point[2]]",True
908,/home/nips25/vqa/data/result_v3/plate/plate_11/render_x135_y0_z120.png,"Which primitive is related to 'Grasp Plate' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[point[27], point[3], point[6], point[18]]
Answer strictly from the provided options. Do not add any explanations or additional text.",point[18]," [point[27], point[3], point[6], point[18]]",True
909,/home/nips25/vqa/data/result_v3/alcohol/alcohol_13/render_x135_y0_z240.png,"Which primitive is related to 'Open Cap' task:
Annotation Rules Summary:
Axes Identification: Red = x-axis, Green = y-axis, Blue  = z-axis.
Point Mapping: Label points numerically (e.g., point[1] refers to marked point 1 in the image).
Direction Representation:
For standard axes, use axis[±x/y/z] (e.g., axis[+z] = positive Z-axis).
For object-specific directions, use point[X][Y] to denote the direction from point X to point Y (e.g., point[1][2] = direction from point 1 to point 2).
Options:
[axis[-z], axis[+x], axis[+z], point[28][30]]
Answer strictly from the provided options. Do not add any explanations or additional text.",axis[-z]," [axis[+z], axis[+x], axis[+z], point[28][30]]",False
